Date,ACB.VN,BCM.VN,BID.VN,CTG.VN,DGC.VN,FPT.VN,GAS.VN,GVR.VN,HDB.VN,HPG.VN,LPB.VN,MBB.VN,MSN.VN,MWG.VN,PLX.VN,SAB.VN,SHB.VN,SSB.VN,SSI.VN,STB.VN,TCB.VN,TPB.VN,VCB.VN,VHM.VN,VIB.VN,VIC.VN,VJC.VN,VNM.VN,VPB.VN,VRE.VN,^VNINDEX
2024-10-14,21549.560546875,67276.015625,40377.25390625,24634.26171875,108375.578125,116330.296875,68554.78125,35459.76953125,17349.0625,22541.666015625,25879.623046875,16820.853515625,80300.0,62697.87109375,43008.37890625,49811.9140625,8255.2802734375,17400.0,26963.04296875,33900.0,23721.61328125,15435.99609375,60694.1015625,45350.0,15983.822265625,21075.0,107300.0,61512.87109375,20103.703125,19150.0,1286.34
2024-10-15,21466.51953125,66783.5078125,40867.66796875,24702.595703125,107629.453125,115823.0625,68366.703125,34922.50390625,17445.447265625,22625.0,25680.240234375,16690.7109375,80800.0,63486.5234375,41460.26953125,49724.83203125,8255.2802734375,17400.0,26572.982421875,33700.0,23624.193359375,15435.99609375,60694.1015625,44650.0,16109.6806640625,20825.0,105900.0,61146.7265625,20298.412109375,18800.0,1281.08
2024-10-16,21383.4765625,66783.5078125,40745.06640625,24805.09765625,107442.921875,115231.25,67708.4296875,35264.40234375,17381.19140625,22583.333984375,25321.35546875,16593.10546875,80400.0,64570.921875,40492.703125,50334.4140625,8217.0615234375,16700.0,26426.708984375,33600.0,23575.484375,15480.2255859375,60760.50390625,45000.0,16067.728515625,20750.0,105800.0,61787.484375,20298.412109375,18700.0,1279.48
2024-10-17,21715.646484375,66488.0078125,41112.87109375,24975.9296875,106883.328125,115823.0625,67238.2265625,35166.71484375,17092.0390625,22708.333984375,25600.48828125,16853.388671875,81000.0,64866.6640625,40879.73046875,49899.0,8255.2802734375,16750.0,26768.013671875,34600.0,23721.61328125,15834.060546875,61225.34375,45100.0,16235.537109375,20775.0,105300.0,61879.0234375,20347.08984375,18750.0,1286.52
2024-10-18,21674.125,66488.0078125,41112.87109375,24770.927734375,106323.7265625,115823.0625,67426.3046875,35020.1875,17349.0625,22458.333984375,25799.869140625,16755.783203125,80400.0,64768.08203125,40976.484375,49986.08203125,8293.5,16700.0,26670.498046875,35550.0,23819.033203125,15745.6015625,61358.1484375,45250.0,16361.39453125,20900.0,106500.0,61695.94921875,20006.349609375,18750.0,1285.46
2024-10-21,21424.998046875,65503.0,40581.59375,24258.427734375,105391.0625,114554.9140625,67426.3046875,34385.23046875,17316.935546875,22291.666015625,25680.240234375,16625.640625,80200.0,64866.6640625,40250.8125,49289.40625,8255.2802734375,16700.0,26231.677734375,35250.0,23526.775390625,15480.2255859375,61092.53125,47800.0,16109.6806640625,21125.0,105600.0,61604.41015625,20103.703125,19100.0,1279.77
2024-10-22,21092.828125,64025.48828125,39845.9765625,23916.759765625,103618.9921875,112525.8984375,66956.109375,32968.796875,17349.0625,22208.333984375,25281.478515625,16430.427734375,78900.0,65359.57421875,40444.32421875,48766.90625,8178.8427734375,16700.0,26036.646484375,35000.0,23575.484375,15303.310546875,60694.1015625,48250.0,15732.1103515625,21100.0,104200.0,61604.41015625,20055.025390625,18600.0,1269.89
2024-10-23,21092.828125,64616.4921875,39559.90234375,23950.92578125,103525.7265625,113455.859375,66673.9921875,32724.580078125,17316.935546875,22041.666015625,25401.107421875,16430.427734375,79400.0,64768.08203125,40928.109375,48766.90625,8140.62451171875,16650.0,26231.677734375,35800.0,23575.484375,15612.9140625,60760.50390625,47000.0,15690.15625,21600.0,104400.0,61604.41015625,19908.994140625,18650.0,1270.9
2024-10-24,20760.65625,64813.49609375,39232.9609375,23814.2578125,103059.3984375,113540.40625,66768.03125,32138.470703125,17284.806640625,22041.666015625,25361.232421875,16072.537109375,78500.0,64472.33984375,40395.9453125,48679.82421875,8064.1865234375,16650.0,26134.162109375,33400.0,23039.677734375,15082.1640625,60893.31640625,43850.0,15522.3486328125,21025.0,104200.0,62611.3203125,19470.8984375,18150.0,1257.41
2024-10-25,20677.61328125,64616.4921875,38824.28515625,23643.42578125,101753.671875,113286.7890625,66673.9921875,31503.515625,17284.806640625,22041.666015625,25600.48828125,16040.0009765625,77200.0,64570.921875,40202.43359375,48331.48828125,7949.52978515625,16650.0,26036.646484375,33450.0,22893.548828125,15082.1640625,60959.72265625,43850.0,15312.5859375,20775.0,104200.0,62245.1640625,19568.25390625,18150.0,1252.72
2024-10-28,20885.220703125,64419.4921875,38824.28515625,23711.7578125,103059.3984375,114047.6640625,66485.90625,31747.728515625,17124.16796875,22291.666015625,25680.240234375,16137.6083984375,77900.0,64570.921875,40637.8359375,48331.48828125,7987.748046875,16650.0,26134.162109375,33750.0,23039.677734375,15214.8505859375,61092.53125,42700.0,15312.5859375,20725.0,103600.0,61512.87109375,19568.25390625,18100.0,1254.77
2024-10-29,20926.7421875,65798.5,38865.15234375,23882.591796875,104644.921875,114470.3828125,66579.953125,32187.3125,17541.830078125,22541.666015625,25759.9921875,16267.7509765625,78000.0,65556.734375,40541.08203125,48244.40625,8025.96728515625,16600.0,26036.646484375,34050.0,23137.09765625,15126.392578125,61092.53125,42750.0,15732.1103515625,20675.0,103900.0,61329.80078125,19714.28515625,18150.0,1261.78
2024-10-30,20843.701171875,65798.5,38987.7578125,23745.92578125,104644.921875,114893.0859375,66391.875,32187.3125,17477.57421875,22500.0,25959.373046875,16267.7509765625,78000.0,65556.734375,40541.08203125,48244.40625,8025.96728515625,16600.0,26036.646484375,34050.0,23137.09765625,15259.0810546875,60893.31640625,42750.0,15941.8701171875,20500.0,103900.0,61329.80078125,19714.28515625,18150.0,1258.63
2024-10-31,21092.828125,66094.0078125,39028.62109375,24395.09375,104738.1953125,114893.0859375,66297.8359375,32138.470703125,17284.806640625,22416.666015625,26278.3828125,16300.28515625,76600.0,65556.734375,39767.02734375,48070.23828125,8102.4052734375,16550.0,25939.130859375,35200.0,23283.2265625,15303.310546875,62155.0078125,41500.0,15899.9189453125,20775.0,105000.0,60505.96875,19908.994140625,17850.0,1264.48
2024-11-01,20677.61328125,65700.0,39028.62109375,24326.76171875,103898.796875,113794.0234375,66015.7109375,31552.357421875,17059.912109375,22125.0,26158.75390625,16007.4658203125,74500.0,65063.828125,39283.2421875,48157.32421875,8064.1865234375,16950.0,25549.068359375,35000.0,23088.38671875,15082.1640625,62088.6015625,41500.0,15816.0146484375,20600.0,104700.0,60231.3515625,19616.931640625,17750.0,1254.89
2024-11-04,20553.048828125,65800.0,38987.7578125,24395.09375,103059.3984375,112272.265625,65733.59375,30819.71875,16738.6328125,21916.666015625,25799.869140625,15909.859375,73200.0,64176.59375,38605.9453125,48331.48828125,7987.748046875,16700.0,25597.826171875,34900.0,22844.83984375,14639.87109375,61424.5546875,41500.0,15522.3486328125,20600.0,104000.0,60048.28125,19178.8359375,17700.0,1244.71
2024-11-05,20553.048828125,65800.0,38742.55078125,23950.92578125,103059.3984375,112103.1875,65451.4765625,30819.71875,16738.6328125,22083.333984375,25839.74609375,15909.859375,73200.0,64176.59375,38605.9453125,48331.48828125,8064.1865234375,16700.0,25597.826171875,34900.0,22844.83984375,14639.87109375,61490.9609375,41500.0,15522.3486328125,20650.0,104000.0,60048.28125,19178.8359375,17700.0,1245.76
2024-11-06,20843.701171875,67400.0,39273.828125,24531.76171875,104178.6015625,113794.0234375,65921.671875,32968.796875,16963.529296875,22458.333984375,25959.373046875,16170.142578125,74200.0,64669.50390625,38847.8359375,48592.7421875,8140.62451171875,16900.0,25792.857421875,35500.0,23283.2265625,14993.705078125,61690.17578125,41550.0,15606.2529296875,20900.0,104900.0,60231.3515625,19324.8671875,18050.0,1261.28
2024-11-07,20843.701171875,67400.0,38906.01953125,24326.76171875,104924.7265625,114216.7421875,65921.671875,32578.052734375,16867.14453125,22458.333984375,25999.25,16137.6083984375,73300.0,64472.33984375,38992.97265625,48418.5703125,8102.4052734375,16850.0,25695.341796875,35600.0,23234.517578125,14861.017578125,61889.390625,41400.0,15522.3486328125,20850.0,104300.0,60322.89453125,19178.8359375,18050.0,1259.75
2024-11-08,20677.61328125,66600.0,38742.55078125,23916.759765625,104365.1328125,114808.5390625,65827.6328125,32138.470703125,16867.14453125,22500.0,25680.240234375,15974.9306640625,72300.0,64078.01171875,38751.08203125,48070.23828125,8064.1865234375,16750.0,25451.552734375,35500.0,22990.96875,14728.3291015625,61225.34375,40000.0,15354.5390625,20525.0,104600.0,60139.81640625,18984.126953125,17950.0,1252.56
2024-11-11,20636.091796875,67500.0,38006.93359375,23882.591796875,107442.921875,116922.09375,65921.671875,32626.89453125,16417.353515625,23083.333984375,25321.35546875,15812.2529296875,73500.0,62106.3828125,37977.02734375,48157.32421875,8025.96728515625,16700.0,25061.490234375,33800.0,22601.291015625,14330.2666015625,61092.53125,40600.0,15270.634765625,20400.0,104500.0,59682.1328125,18692.0625,18000.0,1250.32
2024-11-12,20636.091796875,67800.0,37843.4609375,23575.08984375,107815.984375,115653.96875,65639.5625,32138.470703125,16577.994140625,22916.666015625,25281.478515625,15682.1103515625,72500.0,59937.5859375,38122.16015625,49289.40625,7987.748046875,16650.0,25061.490234375,33550.0,22455.162109375,14241.8076171875,61026.125,40300.0,15396.4912109375,20275.0,104500.0,59407.51953125,18594.708984375,18000.0,1244.82
2024-11-13,20677.61328125,67900.0,37720.859375,23472.58984375,108748.6484375,116499.390625,65357.4375,31796.572265625,16481.609375,22541.666015625,25361.232421875,15714.646484375,73000.0,61021.984375,37638.37890625,49463.578125,7987.748046875,16700.0,24817.703125,33400.0,22552.58203125,14286.037109375,61424.5546875,40300.0,15354.5390625,20300.0,103600.0,59499.05859375,18838.095703125,18100.0,1246.04
2024-11-14,20386.96484375,68600.0,37189.578125,22960.087890625,108468.8515625,114977.6328125,64887.23828125,31057.1171875,16224.5869140625,21916.666015625,25042.22265625,15486.8974609375,71400.0,60430.49609375,37686.7578125,48853.98828125,7911.310546875,16750.0,24086.3359375,32500.0,22211.61328125,13932.2041015625,61092.53125,40350.0,15270.634765625,20350.0,103300.0,59499.05859375,18497.353515625,18100.0,1231.89
2024-11-15,20262.400390625,68000.0,36535.6953125,22618.419921875,105577.59375,113202.234375,64511.0859375,30564.146484375,15871.1796875,21583.333984375,25082.09765625,15291.6845703125,70600.0,59050.35546875,37154.59375,48331.48828125,7796.65380859375,16800.0,23354.96875,32400.0,21870.646484375,13799.515625,60893.31640625,40250.0,15228.6826171875,20275.0,103300.0,58309.078125,18205.291015625,18200.0,1218.57
2024-11-18,20345.443359375,67000.0,36331.359375,22755.087890625,105391.0625,113286.7890625,64887.23828125,30712.037109375,15774.7958984375,21500.0,25082.09765625,15226.61328125,70300.0,58064.5390625,36477.296875,48331.48828125,7796.65380859375,16850.0,23696.2734375,32600.0,21870.646484375,14153.3505859375,60428.484375,40800.0,15270.634765625,20200.0,101700.0,57851.39453125,18205.291015625,18100.0,1217.12
2024-11-19,20179.359375,64000.0,36453.9609375,22789.255859375,102037.7109375,109905.0859375,63852.8046875,29972.58203125,15839.0517578125,21208.333984375,24962.470703125,15063.9365234375,70000.0,56684.39453125,37057.8359375,47896.0703125,7720.21630859375,16900.0,23257.453125,31950.0,21821.935546875,13976.4326171875,59764.4296875,42200.0,15144.77734375,20175.0,101700.0,57668.31640625,18010.58203125,17900.0,1205.15
2024-11-20,20345.443359375,65700.0,36780.90234375,23233.421875,101654.46875,111934.109375,63570.69140625,30366.958984375,15839.0517578125,21333.333984375,25161.8515625,15324.220703125,70300.0,55994.32421875,37348.109375,48331.48828125,7796.65380859375,16900.0,23696.2734375,32400.0,22260.322265625,14197.578125,59963.64453125,43300.0,15228.6826171875,20175.0,102000.0,58217.54296875,18205.291015625,17900.0,1216.54
2024-11-21,20636.091796875,65500.0,37066.9765625,23916.759765625,102516.7578125,112441.359375,64134.92578125,30761.333984375,15935.435546875,21541.666015625,25281.478515625,15617.0390625,71300.0,57867.375,37783.51171875,48157.32421875,7834.873046875,16900.0,23988.8203125,33050.0,22601.291015625,14374.49609375,60096.45703125,43300.0,15354.5390625,20175.0,101700.0,58492.15234375,18692.0625,18200.0,1228.33
2024-11-22,20719.134765625,65800.0,37353.046875,23916.759765625,101462.8515625,113202.234375,65075.32421875,30465.552734375,15871.1796875,21750.0,25401.107421875,15617.0390625,71000.0,58163.12109375,37880.26953125,48244.40625,7834.873046875,16900.0,23745.03125,32650.0,22893.548828125,14241.8076171875,60162.86328125,41600.0,15270.634765625,20225.0,101700.0,58858.30078125,18546.03125,18100.0,1228.1
2024-11-25,20677.61328125,65700.0,37230.4453125,23985.09375,102516.7578125,113202.234375,65169.36328125,30465.552734375,15871.1796875,21916.666015625,25401.107421875,15584.5048828125,72200.0,58163.12109375,38122.16015625,48331.48828125,7873.09228515625,16850.0,23891.3046875,32850.0,22893.548828125,14286.037109375,60627.6953125,42700.0,15522.3486328125,20500.0,102800.0,58858.30078125,18546.03125,18250.0,1234.7
2024-11-26,20760.65625,66100.0,37802.59375,24121.759765625,102229.328125,114301.2890625,65451.4765625,30859.9296875,16096.0751953125,21958.333984375,25440.984375,15682.1103515625,72700.0,59148.93359375,37977.02734375,48853.98828125,7911.310546875,16900.0,23988.8203125,33200.0,22942.2578125,14286.037109375,61358.1484375,42400.0,15564.30078125,20525.0,103200.0,59315.98828125,18546.03125,18300.0,1242.13
2024-11-27,20802.177734375,66100.0,37884.328125,24019.259765625,102420.953125,117429.3515625,65169.36328125,30810.630859375,16160.3310546875,21916.666015625,25759.9921875,15682.1103515625,72700.0,59346.09765625,37831.890625,48853.98828125,7873.09228515625,16950.0,23696.2734375,33200.0,22893.548828125,14286.037109375,61557.36328125,41900.0,15522.3486328125,20375.0,102400.0,59132.91015625,18546.03125,18100.0,1241.97
2024-11-28,20885.220703125,66200.0,37679.98828125,24190.091796875,103187.4296875,117852.0703125,65169.36328125,30909.2265625,16256.71484375,22000.0,25520.736328125,15617.0390625,72400.0,59148.93359375,38702.703125,48331.48828125,7834.873046875,17000.0,23696.2734375,33150.0,22990.96875,14374.49609375,61490.9609375,41100.0,15857.966796875,20350.0,102200.0,59041.375,18546.03125,18000.0,1242.11
2024-11-29,20926.7421875,66500.0,38211.26953125,24429.259765625,104912.0078125,121994.640625,65451.4765625,30859.9296875,16288.8427734375,22291.666015625,25720.1171875,15714.646484375,73200.0,59641.84375,38702.703125,48853.98828125,7873.09228515625,17000.0,23940.0625,33300.0,22990.96875,14330.2666015625,61955.796875,40800.0,15941.8701171875,20250.0,102400.0,59132.91015625,18643.38671875,17900.0,1250.46
2024-12-02,20885.220703125,66500.0,38006.93359375,24497.59375,105199.4375,121185.0390625,65075.32421875,31007.8203125,16320.970703125,22416.666015625,26517.638671875,15714.646484375,72600.0,59543.26171875,38460.8125,48941.078125,7873.09228515625,16950.0,23842.546875,33100.0,23039.677734375,14241.8076171875,62553.44140625,40750.0,15816.0146484375,20175.0,102300.0,59041.375,18692.0625,17850.0,1251.21
2024-12-03,20760.65625,66400.0,37639.12109375,24531.76171875,105295.25,123571.2421875,64605.125,30465.552734375,16738.6328125,22500.0,27075.90625,15584.5048828125,72700.0,58951.7734375,38702.703125,48941.078125,7873.09228515625,17000.0,23696.2734375,32600.0,23039.677734375,14153.3505859375,61756.58203125,40900.0,15774.0625,20200.0,101500.0,58492.15234375,18692.0625,17700.0,1249.83
2024-12-04,20802.177734375,65200.0,36903.5078125,24121.759765625,103379.046875,122292.9140625,64511.0859375,29923.28515625,16642.25,22250.0,26677.14453125,15519.43359375,72100.0,57275.88671875,38992.97265625,49986.08203125,7796.65380859375,16950.0,23452.484375,32400.0,22844.83984375,13976.4326171875,62088.6015625,40100.0,15816.0146484375,20000.0,101400.0,57942.93359375,18497.353515625,17300.0,1240.41
2024-12-05,21341.955078125,68000.0,37598.25390625,24873.4296875,105391.0625,126554.0,64793.203125,30909.2265625,17156.294921875,23208.333984375,26876.525390625,15974.9306640625,73700.0,60134.75,39283.2421875,50073.1640625,8025.96728515625,17200.0,25061.490234375,33950.0,23575.484375,14551.4130859375,62420.62890625,41400.0,16235.537109375,20425.0,103000.0,58858.30078125,18984.126953125,17850.0,1267.53
2024-12-06,21300.43359375,67300.0,38088.66796875,24770.927734375,110373.1875,127406.2109375,65075.32421875,31599.384765625,17252.6796875,23000.0,27315.1640625,15844.7880859375,73400.0,60233.33203125,39138.109375,50247.33203125,7911.310546875,17250.0,25695.341796875,33800.0,23526.775390625,14374.49609375,62553.44140625,41500.0,16151.6328125,20925.0,102800.0,58675.2265625,18838.095703125,17700.0,1270.14
2024-12-09,21175.869140625,67900.0,38170.40234375,24907.595703125,111139.6640625,125275.671875,65169.36328125,31648.681640625,17349.0625,23041.666015625,27235.41015625,15877.32421875,73200.0,60233.33203125,38847.8359375,50073.1640625,7911.310546875,17300.0,25549.068359375,34000.0,23526.775390625,14507.18359375,63283.89453125,41450.0,16193.5849609375,20925.0,102700.0,58675.2265625,18886.771484375,17700.0,1273.84
2024-12-10,21051.306640625,68000.0,38211.26953125,24839.263671875,111331.28125,127406.2109375,64887.23828125,31303.6015625,17991.62109375,23250.0,27155.658203125,15779.716796875,72700.0,59937.5859375,38992.97265625,50595.66796875,7911.310546875,17350.0,25597.826171875,33500.0,23429.35546875,14462.9541015625,62752.65625,40950.0,16193.5849609375,20600.0,102600.0,58492.15234375,18740.740234375,17550.0,1272.07
2024-12-11,21092.828125,67000.0,38088.66796875,24839.263671875,111618.71875,128258.4296875,64605.125,31007.8203125,18197.240234375,23125.0,26796.7734375,15812.2529296875,72700.0,59148.93359375,38605.9453125,50160.25,8102.4052734375,17350.0,25500.310546875,33650.0,23526.775390625,14418.724609375,61955.796875,40850.0,16067.728515625,20650.0,102900.0,58766.765625,18740.740234375,17350.0,1268.86
2024-12-12,21009.78515625,67500.0,38088.66796875,24805.09765625,111522.90625,128002.7578125,64417.04296875,31205.0078125,18428.560546875,22916.666015625,26398.01171875,15812.2529296875,72100.0,59148.93359375,38122.16015625,50073.1640625,8025.96728515625,17400.0,25354.037109375,33800.0,23624.193359375,14462.9541015625,62088.6015625,40750.0,16025.7763671875,20450.0,102900.0,59132.91015625,18789.41796875,17300.0,1267.35
2024-12-13,20885.220703125,67700.0,37925.19921875,24839.263671875,110085.7578125,127406.2109375,64323.00390625,30958.5234375,18274.345703125,22666.666015625,26437.888671875,15779.716796875,71100.0,60134.75,37444.86328125,49986.08203125,7949.52978515625,17350.0,25159.005859375,34000.0,23721.61328125,14374.49609375,61822.984375,40650.0,16151.6328125,20400.0,102400.0,58766.765625,18643.38671875,17350.0,1262.57
2024-12-16,20885.220703125,68000.0,38211.26953125,24770.927734375,110660.6171875,127747.1015625,64040.890625,30761.333984375,18312.900390625,22500.0,26437.888671875,15682.1103515625,71100.0,60134.75,37444.86328125,49899.0,7949.52978515625,17300.0,25451.552734375,34100.0,23672.904296875,14330.2666015625,61822.984375,40950.0,16193.5849609375,20350.0,102000.0,59499.05859375,18594.708984375,17300.0,1263.79
2024-12-17,20926.7421875,67800.0,38088.66796875,24770.927734375,111139.6640625,126127.8828125,63946.84375,30662.740234375,18351.453125,22500.0,26517.638671875,15714.646484375,71000.0,59444.6796875,37638.37890625,49899.0,7911.310546875,17300.0,25354.037109375,34100.0,23575.484375,14330.2666015625,61756.58203125,41300.0,16109.6806640625,20275.0,101600.0,59132.91015625,18448.677734375,17150.0,1261.72
2024-12-18,20885.220703125,67800.0,38293.00390625,24770.927734375,111331.28125,126724.4453125,64417.04296875,30909.2265625,18351.453125,22791.666015625,26876.525390625,15747.1826171875,71400.0,59346.09765625,38025.40625,49986.08203125,7911.310546875,17250.0,25549.068359375,34200.0,23575.484375,14374.49609375,61822.984375,40900.0,16067.728515625,20300.0,100700.0,59224.44921875,18497.353515625,17100.0,1266.0
2024-12-19,20594.5703125,66500.0,37966.0625,24736.76171875,111139.6640625,126213.109375,64417.04296875,30465.552734375,18120.1328125,22375.0,26637.26953125,15519.43359375,70400.0,58951.7734375,38122.16015625,49550.66015625,7796.65380859375,16500.0,25549.068359375,33900.0,23137.09765625,14153.3505859375,61358.1484375,40200.0,15857.966796875,20150.0,100000.0,58492.15234375,18302.64453125,17050.0,1254.67
2024-12-20,20594.5703125,67700.0,37966.0625,24702.595703125,110564.8046875,127406.2109375,64511.0859375,30465.552734375,18043.025390625,22250.0,26637.26953125,15617.0390625,70300.0,59740.42578125,37735.13671875,49202.32421875,7758.43505859375,16700.0,25597.826171875,33850.0,23185.806640625,14064.8916015625,61424.5546875,40350.0,15899.9189453125,20250.0,99200.0,59499.05859375,18400.0,17050.0,1257.5
2024-12-23,20677.61328125,67900.0,38175.3046875,24770.927734375,111618.71875,127661.875,64417.04296875,30416.255859375,18043.025390625,22500.0,26717.021484375,15649.5751953125,70300.0,60134.75,37493.2421875,49811.9140625,7834.873046875,16950.0,25207.763671875,34500.0,23283.2265625,14197.578125,61358.1484375,40600.0,15899.9189453125,20300.0,100600.0,58949.8359375,18448.677734375,17050.0,1262.76
2024-12-24,20760.65625,67900.0,37680.80859375,24736.76171875,113534.9140625,128173.203125,64134.92578125,30268.365234375,18043.025390625,22250.0,26756.896484375,15551.96875,70200.0,60430.49609375,37202.97265625,49811.9140625,7834.873046875,17050.0,25305.279296875,34700.0,23380.646484375,14197.578125,61158.9375,40350.0,15983.822265625,20300.0,101000.0,58858.30078125,18448.677734375,17050.0,1260.36
2024-12-25,21134.349609375,69300.0,38224.7578125,26103.43359375,114013.96875,128514.09375,64323.00390625,30662.740234375,18428.560546875,22625.0,27315.1640625,15909.859375,70700.0,61317.73046875,37348.109375,49986.08203125,7873.09228515625,17250.0,25890.373046875,36250.0,23819.033203125,14507.18359375,61358.1484375,40600.0,16109.6806640625,20325.0,102000.0,58949.8359375,18692.0625,17300.0,1274.04
2024-12-26,21217.390625,69700.0,38570.90625,26103.43359375,112672.625,127661.875,64417.04296875,30465.552734375,18621.328125,22500.0,27036.029296875,16202.6787109375,70500.0,60627.66015625,37202.97265625,50256.765625,7873.09228515625,16900.0,25695.341796875,37100.0,23721.61328125,14639.87109375,61158.9375,40650.0,16571.154296875,20325.0,101500.0,58857.5859375,18740.740234375,17150.0,1272.87
2024-12-27,21217.390625,69800.0,38719.25390625,26513.435546875,112097.765625,127491.4296875,64417.04296875,30268.365234375,19238.18359375,22375.0,28876.712890625,16300.28515625,70400.0,60529.078125,37251.3515625,50346.9921875,7873.09228515625,16900.0,25939.130859375,37400.0,23965.162109375,14816.7880859375,61225.34375,40350.0,16822.869140625,20275.0,101200.0,58857.5859375,18740.740234375,17150.0,1275.14
2024-12-30,21092.828125,69800.0,37829.15625,26581.76953125,111235.4765625,128258.4296875,64134.92578125,30120.474609375,20549.001953125,22291.666015625,29389.041015625,16137.6083984375,70100.0,60134.75,36961.08203125,50617.671875,7834.873046875,16700.0,25792.857421875,37850.0,23770.322265625,14728.3291015625,61092.53125,40300.0,16571.154296875,20275.0,100100.0,58396.3203125,18740.740234375,17150.0,1272.02
2024-12-31,21424.998046875,70900.0,37136.859375,25830.099609375,111714.5234375,129962.859375,64040.890625,29923.28515625,19662.271484375,22208.333984375,29109.58984375,16332.8203125,70000.0,60134.75,36283.78515625,50076.30859375,7834.873046875,16750.0,25402.794921875,36900.0,24013.87109375,14728.3291015625,60561.2890625,40000.0,16529.203125,20275.0,100000.0,58488.57421875,18692.0625,17150.0,1266.78
2025-01-02,21258.912109375,70800.0,37779.70703125,26035.1015625,111714.5234375,129536.7421875,64040.890625,30071.17578125,19353.84375,22500.0,29109.58984375,16397.892578125,70800.0,59740.42578125,36912.703125,50166.53515625,7834.873046875,16750.0,25305.279296875,37000.0,23721.61328125,14639.87109375,61026.125,40000.0,16529.203125,20275.0,99900.0,58211.8125,18643.38671875,17300.0,1269.71
2025-01-03,20843.701171875,70500.0,37779.70703125,25420.099609375,110660.6171875,126980.1015625,63946.84375,29873.98828125,18852.6484375,22166.666015625,28317.80859375,16072.537109375,69700.0,57768.79296875,37202.97265625,49625.171875,7834.873046875,16800.0,24720.1875,36100.0,22990.96875,14330.2666015625,61092.53125,40000.0,16067.728515625,20250.0,99500.0,58119.55859375,18253.96875,17200.0,1254.59
2025-01-06,20594.5703125,70300.0,38373.10546875,25420.099609375,107786.3125,127235.7734375,63476.6484375,28986.642578125,18891.201171875,21708.333984375,28224.658203125,15877.32421875,67200.0,56191.48828125,37106.21484375,48361.984375,7873.09228515625,16750.0,24281.3671875,36250.0,22990.96875,14197.578125,61690.17578125,40000.0,16067.728515625,20250.0,99700.0,57658.2890625,18302.64453125,17150.0,1246.35
2025-01-07,20760.65625,72600.0,39955.50390625,25590.931640625,107594.6953125,127917.546875,63006.453125,27902.107421875,18698.435546875,21708.333984375,28597.26171875,16201.052734375,66800.0,56290.0703125,36670.8125,48452.2109375,7834.873046875,16800.0,23940.0625,36900.0,23039.677734375,14241.8076171875,61291.7421875,40000.0,16235.537109375,20250.0,99500.0,56920.265625,18205.291015625,16950.0,1248.78
2025-01-08,20760.65625,72600.0,39906.05078125,25830.099609375,107690.5,126383.5546875,63100.4921875,28247.1875,17965.91796875,21875.0,28783.5625,16163.63671875,67700.0,57275.88671875,37057.8359375,48452.2109375,7873.09228515625,17100.0,24086.3359375,36700.0,23331.935546875,14330.2666015625,61358.1484375,40000.0,16319.4423828125,20250.0,99400.0,56920.265625,18351.322265625,16950.0,1251.02
2025-01-09,20719.134765625,71500.0,39510.453125,25556.765625,107498.8828125,126809.65625,63006.453125,28197.890625,17233.40234375,21666.666015625,28504.109375,16088.8046875,67300.0,56881.55859375,37735.13671875,48361.984375,7834.873046875,17050.0,23793.7890625,36400.0,23331.935546875,14241.8076171875,61026.125,40400.0,16319.4423828125,20375.0,99300.0,57012.51953125,18205.291015625,17000.0,1245.77
2025-01-10,20511.529296875,70000.0,38669.8046875,25625.09765625,105391.0625,125531.3359375,62724.33203125,27606.326171875,16655.1015625,21291.666015625,28131.5078125,15826.89453125,65500.0,56684.39453125,36864.32421875,48361.984375,7758.43505859375,17400.0,23111.1796875,35200.0,22796.12890625,14064.8916015625,60694.1015625,40000.0,16193.5849609375,20250.0,98600.0,56551.25390625,18010.58203125,16850.0,1230.48
2025-01-13,20553.048828125,69900.0,38867.60546875,25761.767578125,105870.109375,125787.0,62442.21484375,27704.919921875,16732.20703125,21583.333984375,28597.26171875,16088.8046875,65000.0,56487.234375,37638.37890625,48813.12109375,7758.43505859375,17500.0,23550.0,35300.0,23185.806640625,14064.8916015625,61026.125,40000.0,16277.48828125,20150.0,98600.0,56643.5078125,17815.873046875,16700.0,1235.65
2025-01-14,20470.0078125,70000.0,38570.90625,25249.263671875,104337.1484375,123656.4609375,62912.4140625,27359.841796875,16308.119140625,21541.666015625,28736.986328125,15939.140625,63700.0,56388.65234375,38460.8125,49174.03125,7720.21630859375,17450.0,23354.96875,35400.0,22990.96875,14064.8916015625,60893.31640625,40000.0,16277.48828125,20100.0,98500.0,56828.01171875,17669.841796875,16100.0,1229.07
2025-01-15,20677.61328125,69200.0,38768.70703125,25112.59765625,104720.390625,123997.3515625,62818.37109375,27803.513671875,16693.654296875,21833.333984375,28876.712890625,15976.556640625,65800.0,56487.234375,38702.703125,49625.171875,7758.43505859375,17700.0,23550.0,35100.0,23088.38671875,14153.3505859375,60694.1015625,40000.0,16487.25,20125.0,98700.0,56920.265625,17913.2265625,16500.0,1236.18
2025-01-16,20636.091796875,69300.0,38966.50390625,25146.763671875,105199.4375,124849.5625,62912.4140625,28050.0,16732.20703125,21916.666015625,29295.890625,16013.97265625,66300.0,56980.140625,38702.703125,48722.89453125,7758.43505859375,17800.0,23793.7890625,35450.0,23234.517578125,14197.578125,61557.36328125,40000.0,16529.203125,20225.0,98900.0,57104.7734375,17913.2265625,16550.0,1242.36
